loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	161	25.80	1.41	1.51	.77	3.66	.00	.00	1.69	.00	.00
	162	25.76	1.53	1.61	.95	3.72	.00	.00	1.75	.00	.00
	163	25.65	1.66	1.69	1.14	3.76	.00	.00	1.81	.00	.00
	164	25.47	1.80	1.78	1.34	3.81	.00	.00	1.86	.00	.00
	165	25.22	1.94	1.85	1.55	3.85	.00	.00	2.50	.00	.00
	166	24.89	2.07	1.92	1.78	3.88	.00	.00	2.52	.00	.00
	167	24.50	2.20	1.98	2.01	3.91	.00	.00	2.56	.00	.00
	168	24.02	2.32	2.03	.00	3.93	.00	.00	2.62	.00	.00
	169	23.45	2.43	2.07	.00	3.95	.00	.00	2.71	.00	.00
	170	22.79	2.52	2.11	.00	3.96	.00	.00	2.82	.00	.00
	171	22.01	2.59	2.13	.00	3.98	.00	.00	2.97	.00	.00
	172	21.11	2.65	2.15	.00	3.99	.00	.00	3.14	.00	.00
	173	20.08	2.70	2.17	.00	4.00	.00	.00	3.32	.00	.00
	174	18.93	2.73	2.18	.00	4.00	.00	.00	3.52	.00	.00
	175	6.81	2.75	2.17	.00	4.00	.00	.00	3.72	.00	.00
	176	6.82	2.76	2.17	.00	4.00	.00	.00	3.91	.00	.00
	177	6.82	2.76	2.16	.00	3.99	.00	.00	4.81	.00	.00
	178	6.82	2.75	2.16	.00	3.99	.00	.00	4.74	.00	.00
	179	6.81	2.74	2.14	.00	3.98	.00	.00	4.62	.00	.00
	180	6.79	2.73	2.12	.00	.00	.00	.00	4.45	.00	.00
	181	6.77	2.71	2.11	.00	.00	.00	.00	4.25	.00	.00
	182	6.77	2.70	2.09	.00	.00	.00	.00	4.03	.00	.00
	183	6.76	1.98	2.07	.00	.00	.00	.00	3.81	.00	.00
	184	6.76	1.96	2.05	.00	.00	.00	.00	3.60	.00	.00
	185	6.76	1.93	2.04	.00	.00	.00	.00	3.41	.00	.00
	186	6.78	1.90	2.02	.00	.00	.00	.00	3.24	.00	.00
	187	6.80	1.87	2.00	.00	.00	.00	.00	3.10	.00	.00
	188	6.82	1.83	1.99	.00	.00	.00	.00	.00	.00	.00
	189	6.84	1.81	2.27	.00	.00	.00	.00	.00	.00	.00
	190	6.85	1.80	1.76	.00	.00	.00	.00	.00	.00	.00
	191	6.86	1.80	1.30	.00	.00	.00	.00	.00	.00	.00
	192	6.86	1.82	.94	.00	.00	.00	.00	.00	.00	.00
	193	6.85	1.87	.77	.00	.00	.00	.00	.00	.00	.00
	194	6.83	1.93	.81	.00	.00	.00	.00	.00	.00	.00
	195	6.79	2.01	.86	.00	.00	.00	.00	.00	.00	.00
	196	3.48	.00	.91	.00	.00	.00	.00	.00	.00	.00
	197	3.25	.00	.98	.00	.00	.00	.00	.00	.00	.00
	198	3.02	.00	1.04	.00	.00	.00	.00	.00	.00	.00
	199	2.78	.00	1.11	.00	.00	.00	.00	.00	.00	.00
	200	2.53	.00	1.17	.00	.00	.00	.00	.00	.00	.00
	201	2.27	.00	1.25	.00	.00	.00	.00	.00	.00	.00
	202	2.00	.00	1.31	.00	.00	.00	.00	.00	.00	.00
	203	1.70	.00	1.38	.00	.00	.00	.00	.00	.00	.00
	204	1.40	.00	1.44	.00	.00	.00	.00	.00	.00	.00
