loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	152	26.29	1.94	1.65	.75	.59	1.92	.00	4.48	.00	.00
	153	26.61	2.01	1.73	.73	.64	2.00	.00	4.75	.00	.00
	154	26.88	2.08	1.82	.70	.69	2.08	.00	4.99	.00	.00
	155	27.11	2.13	1.92	.67	.74	2.15	.00	5.19	.00	.00
	156	27.28	2.17	2.01	.64	.80	2.21	.00	5.35	.00	.00
	157	27.41	5.50	2.10	.61	.85	2.27	.00	5.47	.00	.00
	158	27.47	5.82	2.19	.58	.90	2.32	.00	5.53	.00	.00
	159	27.48	6.15	2.28	.55	.95	.00	.00	5.55	.00	.00
	160	27.42	6.48	2.37	.51	1.00	.00	.00	5.52	.00	.00
	161	27.30	6.82	2.45	.48	1.04	.00	.00	5.45	.00	.00
	162	27.11	7.16	2.53	.45	1.08	.00	.00	5.35	.00	.00
	163	26.86	7.48	2.60	.42	1.12	.00	.00	5.21	.00	.00
	164	26.53	7.79	2.67	.39	1.15	.00	.00	5.06	.00	.00
	165	26.14	8.08	2.73	.36	1.17	.00	.00	6.12	.00	.00
	166	25.69	8.34	2.79	.33	1.20	.00	.00	5.95	.00	.00
	167	25.16	8.58	2.85	.31	1.21	.00	.00	5.75	.00	.00
	168	24.58	8.79	2.90	.00	1.22	.00	.00	5.54	.00	.00
	169	23.94	8.97	2.94	.00	1.23	.00	.00	5.31	.00	.00
	170	23.25	9.11	2.99	.00	1.23	.00	.00	5.05	.00	.00
	171	22.51	9.23	3.03	.00	1.22	.00	.00	4.77	.00	.00
	172	21.73	9.31	3.07	.00	1.22	.00	.00	4.47	.00	.00
	173	20.93	9.37	3.10	.00	1.21	.00	.00	4.15	.00	.00
	174	20.10	9.40	3.14	.00	1.19	.00	.00	3.84	.00	.00
	175	12.01	9.39	3.17	.00	1.17	.00	.00	3.53	.00	.00
	176	12.29	9.37	3.20	.00	1.16	.00	.00	3.25	.00	.00
	177	12.54	9.32	3.23	.00	1.13	.00	.00	1.76	.00	.00
	178	12.75	9.25	3.25	.00	1.11	.00	.00	1.51	.00	.00
	179	12.91	9.17	3.28	.00	1.09	.00	.00	1.27	.00	.00
	180	13.01	9.06	3.31	.00	.00	.00	.00	1.04	.00	.00
	181	13.05	8.95	3.33	.00	.00	.00	.00	.83	.00	.00
	182	13.02	8.82	3.35	.00	.00	.00	.00	.64	.00	.00
	183	12.91	5.28	3.37	.00	.00	.00	.00	.48	.00	.00
	184	12.72	5.52	3.39	.00	.00	.00	.00	.36	.00	.00
	185	12.45	5.72	3.41	.00	.00	.00	.00	.27	.00	.00
	186	12.09	5.88	3.43	.00	.00	.00	.00	.23	.00	.00
	187	11.66	6.01	3.45	.00	.00	.00	.00	.22	.00	.00
	188	11.14	6.10	3.47	.00	.00	.00	.00	.00	.00	.00
	189	10.54	6.15	4.23	.00	.00	.00	.00	.00	.00	.00
	190	9.88	6.17	4.65	.00	.00	.00	.00	.00	.00	.00
	191	9.17	6.16	5.10	.00	.00	.00	.00	.00	.00	.00
	192	8.43	6.11	5.55	.00	.00	.00	.00	.00	.00	.00
	193	7.69	6.04	5.84	.00	.00	.00	.00	.00	.00	.00
	194	6.96	5.94	5.79	.00	.00	.00	.00	.00	.00	.00
	195	6.27	5.82	5.73	.00	.00	.00	.00	.00	.00	.00
	196	6.55	.00	5.64	.00	.00	.00	.00	.00	.00	.00
	197	7.09	.00	5.54	.00	.00	.00	.00	.00	.00	.00
	198	7.63	.00	5.42	.00	.00	.00	.00	.00	.00	.00
	199	8.14	.00	5.28	.00	.00	.00	.00	.00	.00	.00
	200	8.60	.00	5.13	.00	.00	.00	.00	.00	.00	.00
	201	9.02	.00	4.95	.00	.00	.00	.00	.00	.00	.00
	202	9.37	.00	4.76	.00	.00	.00	.00	.00	.00	.00
	203	9.65	.00	4.56	.00	.00	.00	.00	.00	.00	.00
	204	9.85	.00	4.34	.00	.00	.00	.00	.00	.00	.00
	205	10.00	.00	4.11	.00	.00	.00	.00	.00	.00	.00
	206	2.77	.00	3.88	.00	.00	.00	.00	.00	.00	.00
	207	3.28	.00	3.63	.00	.00	.00	.00	.00	.00	.00
	208	3.41	.00	3.39	.00	.00	.00	.00	.00	.00	.00
	209	3.54	.00	3.14	.00	.00	.00	.00	.00	.00	.00
	210	3.66	.00	2.90	.00	.00	.00	.00	.00	.00	.00
	211	3.77	.00	2.66	.00	.00	.00	.00	.00	.00	.00
	212	3.86	.00	2.43	.00	.00	.00	.00	.00	.00	.00
	213	3.94	.00	2.21	.00	.00	.00	.00	.00	.00	.00
	214	4.00	.00	2.00	.00	.00	.00	.00	.00	.00	.00
	215	4.05	.00	1.81	.00	.00	.00	.00	.00	.00	.00
	216	1.91	.00	1.62	.00	.00	.00	.00	.00	.00	.00
	217	1.85	.00	1.45	.00	.00	.00	.00	.00	.00	.00
	218	1.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	1.72	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	1.65	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	1.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	1.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	1.45	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	1.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	1.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	1.28	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	1.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
