loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	103	.77	8.37	1.49	2.53	.91	32.12	1.33	6.25	7.07	2.77
	104	.80	7.60	1.61	2.74	.90	32.19	1.20	5.96	7.25	2.87
	105	.83	6.76	1.72	2.94	.89	32.02	1.14	5.70	7.46	2.96
	106	.85	5.88	1.84	3.14	.88	31.59	1.12	5.44	7.70	3.04
	107	.88	4.98	1.96	3.31	.87	30.91	1.15	3.52	7.96	3.09
	108	.90	4.10	2.09	3.47	.86	29.98	1.22	3.48	8.23	3.13
	109	.92	3.28	2.21	3.60	.85	28.83	1.32	3.44	8.49	3.86
	110	.93	2.36	2.35	3.71	.84	29.44	2.11	3.40	9.37	3.80
	111	.94	2.43	2.48	3.78	.82	30.45	2.01	3.38	10.34	3.74
	112	.95	2.49	2.61	3.82	.81	31.32	1.88	3.35	11.04	3.67
	113	.95	2.53	2.74	3.83	.79	32.04	1.72	3.33	11.39	3.60
	114	.94	2.56	2.86	3.81	.77	32.57	1.54	3.31	11.26	3.51
	115	.93	2.58	2.99	3.75	.76	32.92	1.36	3.29	10.37	3.42
	116	.92	2.58	3.11	3.66	.74	33.07	.00	3.26	10.61	3.32
	117	.90	2.29	3.23	3.54	1.82	33.02	.00	3.24	10.70	3.22
	118	.88	2.24	3.34	3.40	1.78	32.77	.00	3.21	10.77	3.12
	119	.86	2.19	3.45	3.23	1.72	32.31	.00	3.17	10.80	3.01
	120	.84	2.15	3.55	3.05	1.66	31.64	.00	3.13	10.79	2.90
	121	.81	2.12	3.65	2.85	1.60	30.76	.00	3.08	10.76	2.78
	122	.78	2.09	3.74	2.64	1.53	29.65	.00	3.04	10.69	2.67
	123	.75	2.06	3.82	2.43	1.45	28.31	.00	2.99	10.59	2.55
	124	.72	2.05	3.89	2.22	1.38	26.72	.00	2.94	10.45	2.44
	125	.69	2.04	3.96	2.01	1.30	18.63	.00	2.89	10.28	2.32
	126	.66	2.03	4.02	1.82	1.22	18.37	.00	2.84	10.08	2.20
	127	.63	2.04	4.07	1.63	1.14	18.08	.00	1.85	9.84	2.07
	128	.32	2.05	4.12	4.67	1.07	17.78	.00	1.97	9.57	1.95
	129	.26	2.07	4.16	5.46	1.01	17.46	.00	2.10	9.27	1.82
	130	.20	2.09	4.19	6.01	.94	17.12	.00	2.22	8.94	1.69
	131	.15	2.13	4.21	6.29	.01	16.76	.00	2.35	8.58	1.55
	132	.11	2.16	4.23	6.27	.02	16.39	.00	2.46	8.20	1.42
	133	.08	2.20	4.24	5.14	.04	16.00	.00	2.57	7.80	1.29
	134	.09	2.25	4.25	4.64	.05	15.60	.00	2.67	7.38	1.16
	135	.13	2.30	4.25	4.14	.08	15.19	.00	2.77	6.96	1.04
	136	.18	2.34	4.24	3.66	.11	14.77	.00	2.86	.00	.92
	137	.23	2.39	4.23	4.32	.15	14.34	.00	2.95	.00	.81
	138	.28	2.44	4.22	4.22	.19	13.91	.00	3.04	.00	.71
	139	.33	2.49	2.82	4.09	.24	13.48	.00	3.12	.00	.00
	140	.37	2.53	4.12	3.92	.29	13.04	.00	3.67	.00	.00
	141	.37	2.02	4.18	3.74	.34	12.60	.00	3.79	.00	.00
	142	.68	2.21	4.24	3.54	.40	12.17	.00	3.91	.00	.00
	143	.89	2.36	4.30	3.32	.46	11.73	.00	4.03	.00	.00
	144	1.13	2.47	4.36	3.10	.51	11.29	.00	4.14	.00	.00
	145	1.40	2.53	4.42	2.88	.56	10.86	.00	4.25	.00	.00
	146	1.67	2.55	4.48	2.91	.61	10.42	.00	4.36	.00	.00
