loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	135	3.47	6.96	3.15	3.31	4.54	.29	.00	3.47	7.66	.96
	136	3.27	6.81	3.00	3.25	4.52	.27	.00	3.57	.00	.96
	137	3.06	6.61	2.85	2.34	4.45	.26	.00	3.64	.00	.99
	138	2.84	6.37	2.72	2.19	4.33	.26	.00	3.68	.00	1.04
	139	2.62	6.10	.89	2.01	4.19	.26	.00	3.68	.00	.00
	140	2.42	5.80	.16	1.79	4.01	.27	.00	3.81	.00	.00
	141	2.31	4.52	.13	1.55	3.81	.29	.00	3.64	.00	.00
	142	7.84	4.15	.11	1.29	3.60	.31	.00	3.48	.00	.00
	143	8.74	3.77	.08	1.04	3.37	.34	.00	3.32	.00	.00
	144	9.65	3.42	.06	.82	3.15	.37	.00	3.17	.00	.00
	145	10.52	3.09	.04	.65	2.92	.41	.00	3.04	.00	.00
	146	11.27	2.79	.03	.59	2.70	.44	.00	2.93	.00	.00
	147	11.87	2.67	.02	.55	2.50	.48	.00	2.83	.00	.00
	148	12.27	2.59	.01	.51	3.41	.51	.00	2.76	.00	.00
	149	12.45	2.52	.01	.48	3.42	.55	.00	2.69	.00	.00
	150	14.01	2.47	.01	.46	3.43	.58	.00	3.59	.00	.00
	151	13.97	2.76	.02	.45	3.44	.62	.00	3.41	.00	.00
	152	13.90	2.65	.04	.44	3.44	.64	.00	3.22	.00	.00
	153	13.79	2.54	.06	.44	3.43	.67	.00	3.00	.00	.00
	154	13.65	2.41	.08	.44	3.42	.69	.00	2.77	.00	.00
	155	13.48	2.27	.12	.44	3.41	.71	.00	2.53	.00	.00
	156	13.28	2.13	.15	.44	3.39	.72	.00	2.27	.00	.00
	157	13.04	6.11	.20	.45	3.37	.74	.00	2.02	.00	.00
	158	12.77	6.46	.25	.45	3.34	.74	.00	1.78	.00	.00
	159	12.47	6.83	.30	.45	3.32	.00	.00	1.55	.00	.00
	160	12.13	7.20	.36	.45	3.29	.00	.00	1.34	.00	.00
	161	11.77	7.56	.41	.44	3.27	.00	.00	1.15	.00	.00
	162	11.38	7.93	.48	.43	3.25	.00	.00	.98	.00	.00
	163	10.96	8.28	.54	.41	3.22	.00	.00	.84	.00	.00
	164	10.51	8.62	.60	.39	3.20	.00	.00	.73	.00	.00
	165	10.05	8.93	.66	.37	3.18	.00	.00	.10	.00	.00
	166	9.57	9.23	.72	.34	3.16	.00	.00	.19	.00	.00
	167	9.08	9.50	.78	.31	3.14	.00	.00	.32	.00	.00
	168	8.59	9.74	.84	.00	3.12	.00	.00	.47	.00	.00
	169	8.11	9.95	.89	.00	3.09	.00	.00	.65	.00	.00
	170	7.65	10.14	.94	.00	3.07	.00	.00	.85	.00	.00
	171	7.21	10.29	.99	.00	3.05	.00	.00	1.07	.00	.00
	172	6.80	10.41	1.04	.00	3.02	.00	.00	1.29	.00	.00
	173	6.41	10.50	1.08	.00	2.99	.00	.00	1.51	.00	.00
	174	6.05	10.57	1.12	.00	2.96	.00	.00	1.73	.00	.00
	175	5.52	10.61	1.16	.00	2.92	.00	.00	1.94	.00	.00
	176	5.71	10.63	1.20	.00	2.89	.00	.00	2.15	.00	.00
	177	5.89	10.63	1.23	.00	2.85	.00	.00	2.09	.00	.00
	178	6.05	10.62	1.26	.00	2.81	.00	.00	2.16	.00	.00
	179	6.21	10.59	1.29	.00	2.77	.00	.00	2.25	.00	.00
	180	6.34	10.55	1.32	.00	.00	.00	.00	2.36	.00	.00
	181	6.45	10.50	1.35	.00	.00	.00	.00	2.49	.00	.00
	182	6.54	10.44	1.37	.00	.00	.00	.00	2.64	.00	.00
	183	6.61	6.21	1.40	.00	.00	.00	.00	2.83	.00	.00
	184	6.65	6.12	1.42	.00	.00	.00	.00	3.04	.00	.00
	185	6.66	6.02	1.44	.00	.00	.00	.00	3.29	.00	.00
	186	6.65	5.92	1.46	.00	.00	.00	.00	3.56	.00	.00
	187	6.61	5.81	1.48	.00	.00	.00	.00	3.84	.00	.00
	188	6.55	5.72	1.50	.00	.00	.00	.00	.00	.00	.00
	189	6.47	5.64	2.38	.00	.00	.00	.00	.00	.00	.00
	190	6.37	5.57	2.49	.00	.00	.00	.00	.00	.00	.00
	191	6.25	5.51	2.60	.00	.00	.00	.00	.00	.00	.00
	192	6.13	5.47	2.69	.00	.00	.00	.00	.00	.00	.00
	193	5.99	5.44	2.76	.00	.00	.00	.00	.00	.00	.00
	194	5.85	5.41	2.79	.00	.00	.00	.00	.00	.00	.00
	195	5.71	5.40	2.83	.00	.00	.00	.00	.00	.00	.00
	196	9.42	.00	2.86	.00	.00	.00	.00	.00	.00	.00
	197	10.42	.00	2.90	.00	.00	.00	.00	.00	.00	.00
	198	11.39	.00	2.92	.00	.00	.00	.00	.00	.00	.00
	199	12.30	.00	2.95	.00	.00	.00	.00	.00	.00	.00
	200	13.11	.00	2.97	.00	.00	.00	.00	.00	.00	.00
	201	13.80	.00	2.98	.00	.00	.00	.00	.00	.00	.00
	202	14.34	.00	2.98	.00	.00	.00	.00	.00	.00	.00
	203	14.70	.00	2.97	.00	.00	.00	.00	.00	.00	.00
	204	14.87	.00	2.95	.00	.00	.00	.00	.00	.00	.00
	205	14.83	.00	2.92	.00	.00	.00	.00	.00	.00	.00
	206	6.77	.00	2.88	.00	.00	.00	.00	.00	.00	.00
	207	8.00	.00	2.83	.00	.00	.00	.00	.00	.00	.00
	208	8.21	.00	2.77	.00	.00	.00	.00	.00	.00	.00
	209	8.32	.00	2.70	.00	.00	.00	.00	.00	.00	.00
	210	8.33	.00	2.63	.00	.00	.00	.00	.00	.00	.00
	211	8.28	.00	2.56	.00	.00	.00	.00	.00	.00	.00
	212	8.18	.00	2.48	.00	.00	.00	.00	.00	.00	.00
	213	8.06	.00	2.39	.00	.00	.00	.00	.00	.00	.00
	214	7.93	.00	2.31	.00	.00	.00	.00	.00	.00	.00
	215	7.82	.00	2.23	.00	.00	.00	.00	.00	.00	.00
	216	6.93	.00	2.15	.00	.00	.00	.00	.00	.00	.00
	217	6.92	.00	2.07	.00	.00	.00	.00	.00	.00	.00
	218	6.89	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	6.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	6.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	6.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	6.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	6.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	6.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	6.26	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	6.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	5.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	3.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	3.04	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	2.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	2.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	2.17	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	1.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	1.26	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	.74	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	.23	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	.07	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	.72	.00	.00	.00	.00	.00	.00	.00	.00	.00
