loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	167	3.98	8.48	9.81	1.92	1.43	.00	.00	.00	.00	.00
	168	3.80	8.40	9.32	.00	1.29	.00	.00	.04	.00	.00
	169	3.62	8.27	8.83	.00	1.16	.00	.00	.15	.00	.00
	170	3.44	8.09	8.34	.00	1.04	.00	.00	.33	.00	.00
	171	3.27	7.86	7.86	.00	.93	.00	.00	.57	.00	.00
	172	3.10	7.59	7.40	.00	.82	.00	.00	.87	.00	.00
	173	2.94	7.30	6.94	.00	.73	.00	.00	1.22	.00	.00
	174	2.78	6.99	6.50	.00	.64	.00	.00	1.61	.00	.00
	175	2.50	6.66	6.08	.00	.56	.00	.00	2.03	.00	.00
	176	2.43	6.33	5.67	.00	.49	.00	.00	2.46	.00	.00
	177	2.35	6.01	5.29	.00	.43	.00	.00	3.86	.00	.00
	178	2.26	5.70	4.92	.00	.38	.00	.00	3.56	.00	.00
	179	2.16	5.40	4.57	.00	.33	.00	.00	3.26	.00	.00
	180	2.05	5.12	4.25	.00	.00	.00	.00	2.96	.00	.00
	181	1.94	4.86	3.94	.00	.00	.00	.00	2.68	.00	.00
	182	1.81	4.62	3.65	.00	.00	.00	.00	2.42	.00	.00
	183	1.68	3.01	3.38	.00	.00	.00	.00	2.17	.00	.00
	184	1.55	2.91	3.13	.00	.00	.00	.00	1.96	.00	.00
	185	1.42	2.75	2.90	.00	.00	.00	.00	1.76	.00	.00
	186	1.28	2.54	2.68	.00	.00	.00	.00	1.60	.00	.00
	187	1.15	2.29	2.48	.00	.00	.00	.00	1.46	.00	.00
	188	1.02	2.01	2.29	.00	.00	.00	.00	.00	.00	.00
	189	.90	1.72	.05	.00	.00	.00	.00	.00	.00	.00
	190	.78	1.42	.10	.00	.00	.00	.00	.00	.00	.00
	191	.68	1.14	.19	.00	.00	.00	.00	.00	.00	.00
	192	.59	.90	.31	.00	.00	.00	.00	.00	.00	.00
	193	.51	.69	.40	.00	.00	.00	.00	.00	.00	.00
	194	.43	.52	.37	.00	.00	.00	.00	.00	.00	.00
	195	.37	.39	.33	.00	.00	.00	.00	.00	.00	.00
	196	.59	.00	.30	.00	.00	.00	.00	.00	.00	.00
	197	.71	.00	.28	.00	.00	.00	.00	.00	.00	.00
	198	.84	.00	.25	.00	.00	.00	.00	.00	.00	.00
	199	.99	.00	.24	.00	.00	.00	.00	.00	.00	.00
	200	1.16	.00	.22	.00	.00	.00	.00	.00	.00	.00
	201	1.34	.00	.22	.00	.00	.00	.00	.00	.00	.00
	202	1.53	.00	.22	.00	.00	.00	.00	.00	.00	.00
	203	1.72	.00	.23	.00	.00	.00	.00	.00	.00	.00
	204	1.89	.00	.24	.00	.00	.00	.00	.00	.00	.00
	205	2.04	.00	.27	.00	.00	.00	.00	.00	.00	.00
	206	1.24	.00	.29	.00	.00	.00	.00	.00	.00	.00
	207	1.42	.00	.33	.00	.00	.00	.00	.00	.00	.00
	208	1.28	.00	.37	.00	.00	.00	.00	.00	.00	.00
	209	1.13	.00	.41	.00	.00	.00	.00	.00	.00	.00
	210	.98	.00	.46	.00	.00	.00	.00	.00	.00	.00
	211	.83	.00	.51	.00	.00	.00	.00	.00	.00	.00
	212	.69	.00	.56	.00	.00	.00	.00	.00	.00	.00
	213	.57	.00	.62	.00	.00	.00	.00	.00	.00	.00
	214	.45	.00	.67	.00	.00	.00	.00	.00	.00	.00
	215	.34	.00	.73	.00	.00	.00	.00	.00	.00	.00
	216	1.19	.00	.78	.00	.00	.00	.00	.00	.00	.00
	217	1.43	.00	.84	.00	.00	.00	.00	.00	.00	.00
	218	1.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	1.97	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	2.26	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	2.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	2.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	3.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	3.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	3.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	3.72	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	3.86	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	3.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	3.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	3.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	3.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	3.53	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	1.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	1.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	1.90	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	1.94	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	1.97	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	1.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	2.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	2.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	2.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	1.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	1.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	1.49	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	1.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	1.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	1.25	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	1.16	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	1.40	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	1.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	1.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	1.07	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	.96	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	.77	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	.94	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	1.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	1.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	2.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	2.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
