loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	120	2.51	4.89	.93	11.31	.13	3.01	.00	6.07	2.92	4.01
	121	2.31	4.87	.88	11.25	.11	2.67	.00	5.90	2.93	4.10
	122	2.14	4.86	.84	11.15	.09	2.32	.00	5.71	2.92	4.17
	123	2.00	4.84	.80	11.02	.07	1.97	.00	5.51	2.90	4.23
	124	1.87	4.82	.77	10.85	.06	1.64	.00	5.29	2.87	4.27
	125	1.76	4.78	.75	10.66	.05	1.56	.00	5.06	2.83	4.29
	126	1.67	4.74	.74	10.43	.04	1.67	.00	4.83	2.78	4.29
	127	1.60	4.70	.73	10.19	.04	1.79	.00	5.21	2.72	4.28
	128	2.01	4.65	.73	8.40	.05	1.93	.00	5.59	2.66	4.25
	129	2.13	4.60	.74	8.29	.06	2.08	.00	5.95	2.58	4.20
	130	2.25	4.53	.74	7.95	.07	2.25	.00	6.28	2.51	4.15
	131	2.36	4.46	.76	7.41	.66	2.42	.00	6.56	2.44	4.09
	132	2.46	4.38	.78	6.71	.96	2.62	.00	6.80	2.35	4.02
	133	2.54	4.29	.80	5.48	1.33	2.83	.00	6.97	2.28	3.94
	134	2.58	4.20	.82	6.49	1.78	3.04	.00	7.06	2.21	3.85
	135	2.60	4.09	.85	7.40	2.30	3.27	.00	7.10	2.14	3.77
	136	2.61	3.97	.87	8.18	2.88	3.51	.00	7.06	.00	3.68
	137	2.61	3.84	.90	6.90	3.51	3.75	.00	6.98	.00	3.59
	138	2.60	3.69	.93	6.47	4.17	4.00	.00	6.83	.00	3.50
	139	2.57	3.55	1.17	6.03	4.83	4.26	.00	6.67	.00	.00
	140	2.53	3.39	.30	5.60	5.48	4.51	.00	5.30	.00	.00
	141	2.39	2.13	.30	5.19	6.11	4.77	.00	5.28	.00	.00
	142	4.73	2.04	.30	4.82	6.70	5.02	.00	5.26	.00	.00
	143	5.11	1.96	.31	4.53	7.24	5.27	.00	5.23	.00	.00
	144	5.54	1.89	.33	4.32	7.74	5.51	.00	5.20	.00	.00
	145	5.97	1.82	.35	4.21	8.17	5.75	.00	5.17	.00	.00
	146	6.36	1.76	.38	4.02	8.54	5.98	.00	5.14	.00	.00
	147	6.66	1.68	.42	3.80	8.85	6.21	.00	5.10	.00	.00
	148	6.83	1.61	.46	3.57	7.28	6.42	.00	5.06	.00	.00
	149	6.85	1.54	.51	3.32	7.05	6.62	.00	5.03	.00	.00
	150	6.88	1.47	.57	3.05	6.80	6.82	.00	4.85	.00	.00
	151	7.06	1.56	.64	2.78	6.55	7.00	.00	4.90	.00	.00
	152	7.21	1.39	.71	2.50	6.27	7.17	.00	4.94	.00	.00
	153	7.36	1.21	.79	2.21	5.99	7.33	.00	4.96	.00	.00
	154	7.47	1.04	.88	1.93	5.70	7.48	.00	4.97	.00	.00
	155	7.56	.89	.97	1.65	5.39	7.62	.00	4.96	.00	.00
	156	7.63	.76	1.07	1.39	5.08	7.76	.00	4.93	.00	.00
	157	7.67	.75	1.18	1.15	4.77	7.88	.00	4.89	.00	.00
	158	7.69	.79	1.29	.93	4.45	7.99	.00	4.82	.00	.00
	159	7.68	.85	1.40	.76	4.14	.00	.00	4.74	.00	.00
	160	7.65	.90	1.52	.62	3.82	.00	.00	4.63	.00	.00
	161	7.59	.96	1.64	.53	3.51	.00	.00	4.52	.00	.00
	162	7.53	1.03	1.77	.48	3.22	.00	.00	4.38	.00	.00
	163	7.45	1.09	1.90	.49	2.93	.00	.00	4.24	.00	.00
	164	7.35	1.16	2.02	.53	2.66	.00	.00	4.10	.00	.00
	165	7.24	1.23	2.15	.61	2.40	.00	.00	3.43	.00	.00
	166	7.12	1.30	2.28	.73	2.15	.00	.00	3.45	.00	.00
	167	6.99	1.37	2.41	.88	1.93	.00	.00	3.45	.00	.00
	168	6.85	1.43	2.54	.00	1.73	.00	.00	3.43	.00	.00
	169	6.71	1.48	2.67	.00	1.55	.00	.00	3.38	.00	.00
	170	6.55	1.53	2.80	.00	1.39	.00	.00	3.31	.00	.00
	171	6.39	1.58	2.92	.00	1.24	.00	.00	3.23	.00	.00
	172	6.23	1.61	3.04	.00	1.11	.00	.00	3.12	.00	.00
	173	6.05	1.64	3.16	.00	.99	.00	.00	3.01	.00	.00
	174	5.87	1.67	3.28	.00	.89	.00	.00	2.89	.00	.00
	175	3.43	1.68	3.39	.00	.80	.00	.00	2.77	.00	.00
	176	3.35	1.69	3.50	.00	.72	.00	.00	2.65	.00	.00
	177	3.28	1.70	3.60	.00	.65	.00	.00	1.53	.00	.00
	178	3.20	1.69	3.70	.00	.58	.00	.00	1.59	.00	.00
	179	3.12	1.69	3.80	.00	.53	.00	.00	1.64	.00	.00
	180	3.03	1.68	3.89	.00	.00	.00	.00	1.70	.00	.00
	181	2.95	1.67	3.98	.00	.00	.00	.00	1.76	.00	.00
	182	2.86	1.65	4.07	.00	.00	.00	.00	1.82	.00	.00
	183	2.77	1.14	4.15	.00	.00	.00	.00	1.91	.00	.00
	184	2.69	.99	4.23	.00	.00	.00	.00	2.00	.00	.00
	185	2.61	.88	4.30	.00	.00	.00	.00	2.10	.00	.00
	186	2.53	.82	4.37	.00	.00	.00	.00	2.22	.00	.00
	187	2.45	.80	4.43	.00	.00	.00	.00	2.33	.00	.00
	188	2.38	.83	4.49	.00	.00	.00	.00	.00	.00	.00
	189	2.31	.90	5.05	.00	.00	.00	.00	.00	.00	.00
	190	2.24	1.00	5.11	.00	.00	.00	.00	.00	.00	.00
	191	2.19	1.12	5.19	.00	.00	.00	.00	.00	.00	.00
	192	2.14	1.27	5.29	.00	.00	.00	.00	.00	.00	.00
	193	2.09	1.42	5.38	.00	.00	.00	.00	.00	.00	.00
	194	2.05	1.57	5.43	.00	.00	.00	.00	.00	.00	.00
	195	2.02	1.72	5.48	.00	.00	.00	.00	.00	.00	.00
	196	3.12	.00	5.54	.00	.00	.00	.00	.00	.00	.00
	197	3.34	.00	5.61	.00	.00	.00	.00	.00	.00	.00
	198	3.55	.00	5.69	.00	.00	.00	.00	.00	.00	.00
	199	3.73	.00	5.79	.00	.00	.00	.00	.00	.00	.00
	200	3.88	.00	5.90	.00	.00	.00	.00	.00	.00	.00
	201	3.99	.00	6.03	.00	.00	.00	.00	.00	.00	.00
	202	4.02	.00	6.17	.00	.00	.00	.00	.00	.00	.00
	203	3.98	.00	6.33	.00	.00	.00	.00	.00	.00	.00
	204	3.84	.00	6.49	.00	.00	.00	.00	.00	.00	.00
	205	3.62	.00	6.66	.00	.00	.00	.00	.00	.00	.00
	206	1.70	.00	6.83	.00	.00	.00	.00	.00	.00	.00
	207	1.81	.00	6.99	.00	.00	.00	.00	.00	.00	.00
	208	1.91	.00	7.15	.00	.00	.00	.00	.00	.00	.00
	209	2.01	.00	7.30	.00	.00	.00	.00	.00	.00	.00
	210	2.11	.00	7.43	.00	.00	.00	.00	.00	.00	.00
	211	2.20	.00	7.56	.00	.00	.00	.00	.00	.00	.00
	212	2.28	.00	7.66	.00	.00	.00	.00	.00	.00	.00
	213	2.37	.00	7.75	.00	.00	.00	.00	.00	.00	.00
	214	2.46	.00	7.82	.00	.00	.00	.00	.00	.00	.00
	215	2.55	.00	7.87	.00	.00	.00	.00	.00	.00	.00
	216	3.15	.00	7.91	.00	.00	.00	.00	.00	.00	.00
	217	3.42	.00	7.93	.00	.00	.00	.00	.00	.00	.00
	218	3.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	3.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	4.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	4.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	4.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	4.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	4.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	3.86	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	3.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	3.51	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	2.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	2.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	2.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	2.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	2.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	1.45	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	1.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	1.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	1.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	1.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	.90	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	.80	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	.71	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	.64	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	.72	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	.64	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	1.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	3.67	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	5.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	7.62	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	7.73	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	7.60	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	7.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	7.06	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	6.67	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	6.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	5.65	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	5.06	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	4.44	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	3.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	3.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	2.64	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	2.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	1.65	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	1.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
