loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	222	4.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	4.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	4.65	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	5.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	5.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	5.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	11.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	12.73	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	13.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	14.28	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	14.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	15.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	15.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	16.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	16.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	16.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	16.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	16.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	15.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	15.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	13.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	12.73	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	12.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	11.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	10.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	9.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	9.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	8.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	8.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	7.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	6.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	6.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	5.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	5.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	4.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	4.28	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	3.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	3.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	2.60	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	2.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	1.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	1.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	1.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	1.25	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	.16	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	.17	.00	.00	.00	.00	.00	.00	.00	.00	.00
