Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Cofactor
170	2	24.7		1.35	4	21.5005	21.8261	22.1518	2.3425	1.2	-0.325657
171	2	25.7		1.64	4	21.4737	21.8297	22.1857	2.32395	1.4	-0.355992
172	2	26.7		1.88	4	21.4628	21.8325	22.2022	2.31368	1.5	-0.36969
173	2	27.1	FD.222L-Col	1.95	4	21.4633	21.8335	22.2037	2.31242	1.6	-0.370159
174	2	28.1		2	4	21.4554	21.8403	22.2252	2.30491	1.6	-0.384939
175	2	29.1		1.99	4	21.4589	21.846	22.2331	2.30441	1.7	-0.387094
176	2	30.1		1.92	4	21.4731	21.8503	22.2275	2.31049	1.6	-0.377209
177	2	31.1		1.79	4	21.497	21.8533	22.2095	2.3222	1.4	-0.356226
178	2	31.4	CH.65C	1.74	4	21.5058	21.8538	22.2019	2.32658	1.4	-0.348026
179	2	32.4		1.86	4	21.4846	21.8556	22.2266	2.31491	1.5	-0.371009
180	2	33.4		1.9	4	21.4765	21.8554	22.2344	2.3112	1.6	-0.378973
181	2	34.4		1.86	4	21.4818	21.8536	22.2253	2.3158	1.5	-0.371748
182	2	35.4		1.74	4	21.5003	21.8502	22.2001	2.32799	1.4	-0.349926
183	2	35.4	BF.221L	1.74	4	21.5003	21.8502	22.2001	2.32799	1.4	-0.349926
184	2	36.4		1.69	4	21.5013	21.8558	22.2102	2.32841	1.4	-0.354438
185	2	37.4		1.57	4	21.5125	21.8584	22.2044	2.33517	1.3	-0.345914
186	2	38.4		1.39	4	21.5341	21.858	22.1819	2.34788	1.1	-0.323931
187	2	39.4		1.18	4	21.5649	21.8547	22.1446	2.36491	0.9	-0.289822
188	2	39.4	FD.85C	1.18	4	21.5649	21.8547	22.1446	2.36491	0.9	-0.289822
189	2	40.4		1.51	4	21.5151	21.8574	22.1997	2.33609	1.3	-0.342305
190	2	41.4		1.83	4	21.477	21.8578	22.2387	2.31153	1.6	-0.380881
191	2	42.4		2.09	4	21.4529	21.8567	22.2604	2.29461	1.8	-0.403775
192	2	43.4		2.29	4	21.4415	21.8544	22.2673	2.28549	1.9	-0.41288
193	2	44.4		2.41	4	21.4411	21.8514	22.2617	2.28335	1.9	-0.410295
194	2	44.6	FD.150C	2.43	4	21.4422	21.8507	22.2592	2.28367	1.9	-0.408532
195	2	45.6		2.9	4	21.386	21.8471	22.3083	2.24516	2.3	-0.461124
196	2	46.6		3.27	4	21.3526	21.8434	22.3341	2.21997	2.6	-0.490742
197	2	47.6		3.49	4	21.3419	21.8408	22.3397	2.21	2.8	-0.498888
198	2	48.2	Erecta/GPA1	3.54	4	21.3469	21.8401	22.3333	2.21213	2.7	-0.493206
199	2	49.2		4.01	4	21.3064	21.8444	22.3824	2.17683	3.2	-0.538016
200	2	50.2		4.41	4	21.2782	21.8479	22.4176	2.1491	3.5	-0.56973
201	2	51.2		4.72	4	21.2618	21.8504	22.439	2.12983	3.7	-0.588607
